energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre
0.844,131.459,0.729,-8.824,0.0604,0.777,"Elton John, Kiki Dee",4,0.0344,78,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,2.87e-06,1,5,275440,0.149,music,"pop,throwback"
0.917,132.975,0.652,-6.72,0.0509,0.459,Cher,4,0.0548,78,spotify:track:2goLsvvODILDzeeiT4dAoR,2goLsvvODILDzeeiT4dAoR,Believe,0.0,1,6,239027,0.0082,music,"pop,throwback"
0.84,129.042,0.612,-3.145,0.116,0.438,"Swedish House Mafia, John Martin",4,0.0509,78,spotify:track:2V65y3PX4DkRhy1djlxd9p,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,0.0,0,11,212862,0.112,music,"pop,throwback"
0.678,138.009,0.713,-3.525,0.149,0.734,Destiny's Child,4,0.102,78,spotify:track:7H6ev70Weq6DdpZyyTmUXk,7H6ev70Weq6DdpZyyTmUXk,Say My Name,0.0,0,5,271333,0.273,music,"blues,classic"
0.661,130.009,0.762,-6.075,0.256,0.769,Sean Kingston,4,0.0687,78,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,0.0,0,1,225373,0.15,music,"blues,classic"
0.606,97.785,0.596,-12.145,0.0863,0.886,Lynyrd Skynyrd,4,0.0255,78,spotify:track:7e89621JPkKaeDSTQ3avtg,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,0.000327,1,7,283800,0.181,music,"rock,southern"
0.394,117.489,0.689,-10.102,0.0859,0.382,Brent Faiyaz,3,0.065,78,spotify:track:5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,Poison,0.000905,0,2,212992,0.711,music,"r&b,modern"
0.551,92.887,0.911,-3.75,0.0863,0.969,Mary J. Blige,4,0.045,78,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,4.35e-05,0,8,265867,0.133,music,"r&b,modern"
0.344,65.203,0.583,-8.765,0.143,0.581,Brent Faiyaz,3,0.0559,78,spotify:track:2J6OF7CkpdQGSfm1wdclqn,2J6OF7CkpdQGSfm1wdclqn,Clouded,0.0,1,2,110129,0.774,music,"r&b,modern"
0.921,120.0,0.668,-3.727,0.0877,0.782,Muse,4,0.0439,78,spotify:track:3lPr8ghNDBLc2uZovNyLs9,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,0.00517,1,7,212440,0.0492,music,"rock,alternative"
0.567,75.965,0.574,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",4,0.465,78,spotify:track:1udwFobQ1JoOdWPQrp2b6u,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),0.0,0,7,229938,0.164,music,"hip-hop,gangster"
0.64,99.017,0.779,-8.415,0.101,0.499,Rihanna,4,0.159,78,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,0.000766,1,7,246960,0.000155,music,"pop,throwback"
0.8,160.078,0.647,-5.384,0.334,0.942,Taylor Swift,4,0.165,78,spotify:track:0cqRj7pUJDkTCEsJkx8snD,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,0.0,1,7,219200,0.0647,music,"pop,throwback"
0.783,105.39,0.554,-5.852,0.631,0.813,Dolly Parton,4,0.0457,78,spotify:track:4w3tQBXhn5345eUXDGBWZG,4w3tQBXhn5345eUXDGBWZG,9 to 5,1.54e-06,1,6,162467,0.416,music,"pop,throwback"
0.726,121.981,0.503,-5.456,0.0895,0.529,"Disclosure, Sam Smith",4,0.167,78,spotify:track:51ODNNDZm21HU7wI7cccRr,51ODNNDZm21HU7wI7cccRr,Latch,7.98e-05,1,1,255632,0.0159,music,"pop,throwback"
0.6,125.04,0.951,-4.675,0.0712,0.822,Sean Paul,4,0.0685,78,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0k2GOhqsrxDTAbFFSdNJjT,Temperature,0.0,0,0,218573,0.106,music,"pop,throwback"
0.394,96.192,0.421,-8.312,0.0984,0.399,Rio Romeo,3,0.0277,78,spotify:track:0EF1EE8zusg3Y869e56JFd,0EF1EE8zusg3Y869e56JFd,Nothing's New,4.74e-06,1,11,211000,0.863,music,"pop,bedroom"
0.546,104.996,0.742,-7.694,0.115,0.868,Clairo,4,0.0315,78,spotify:track:6UFivO2zqqPFPoQYsEMuCc,6UFivO2zqqPFPoQYsEMuCc,Bags,0.38,1,1,260520,0.172,music,"pop,bedroom"
0.815,123.063,0.636,-5.098,0.163,0.636,"Robin Schulz, Francesco Yates",4,0.0581,78,spotify:track:5tf1VVWniHgryyumXyJM7w,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),0.0,0,5,219043,0.0185,music,"pop,throwback"
0.714,100.972,0.892,-6.055,0.0521,0.817,Justin Timberlake,4,0.141,78,spotify:track:1AWQoqb9bSvzTjaLralEkT,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,0.000234,0,4,267267,0.201,music,"pop,throwback"
0.574,125.18,0.613,-7.961,0.38,0.755,"50 Cent, Olivia",5,0.467,78,spotify:track:5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,3.13e-05,1,11,209107,0.0253,music,"pop,throwback"
0.788,120.076,0.748,-7.055,0.0863,0.884,Maroon 5,4,0.0334,78,spotify:track:2iuZJX9X9P0GKaE93xcPjk,2iuZJX9X9P0GKaE93xcPjk,Sugar,0.0,1,1,235493,0.0591,music,"pop,soft"
0.488,136.07,0.752,-7.05,0.0936,0.533,Halsey,4,0.0705,78,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,9.2e-06,1,6,201661,0.293,music,"pop,soft"
0.174,112.672,0.681,-8.745,0.0983,0.231,Calum Scott,4,0.0315,78,spotify:track:2BOqDYLOJBiMOXShCV1neZ,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,3.35e-05,1,1,260285,0.837,music,"pop,soft"
0.82,144.905,0.621,-4.865,0.104,0.452,Bruno Mars,4,0.0367,78,spotify:track:6SKwQghsR8AISlxhcwyA9R,6SKwQghsR8AISlxhcwyA9R,Marry You,0.0,1,10,230192,0.332,music,"pop,soft"
0.764,169.928,0.591,-5.484,0.103,0.478,"The Kid LAROI, Justin Bieber",4,0.0483,78,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),0.0,1,1,141806,0.0383,music,"pop,soft"
0.45,178.765,0.597,-6.658,0.382,0.537,"Ariana Grande, Justin Bieber",3,0.0418,78,spotify:track:4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),0.0,1,8,228482,0.223,music,"pop,soft"
0.699,114.481,0.85,-3.292,0.32,0.915,Paul Russell,4,0.0776,78,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,0.0,1,0,114234,0.152,music,"pop,soft"
0.401,111.825,0.677,-8.467,0.116,0.195,Niall Horan,4,0.0308,78,spotify:track:0qvzXomUDJVaUboy2wMfiS,0qvzXomUDJVaUboy2wMfiS,This Town,0.0,1,9,232852,0.712,music,"pop,soft"
0.55,101.19,0.551,-5.339,0.202,0.342,"Stephen Sanchez, Em Beihold",3,0.0286,78,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,0.0,1,10,176440,0.777,music,"pop,soft"
0.53,108.038,0.63,-7.259,0.177,0.417,"Meghan Trainor, John Legend",3,0.0434,78,spotify:track:2YlZnw2ikdb837oKMKjBkW,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),0.0,1,0,225053,0.4,music,"pop,soft"
0.814,124.921,0.707,-4.509,0.168,0.717,Rihanna,4,0.0577,78,spotify:track:2VOomzT6VavJOGBeySqaMc,2VOomzT6VavJOGBeySqaMc,Disturbia,0.0,0,11,238627,0.0861,music,"pop,throwback"
0.789,91.911,0.757,-3.46,0.0717,0.464,"Mora, Feid",4,0.0583,78,spotify:track:5jt25aFjW2kNoBqaEVaz5W,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,0.0,0,5,202174,0.307,music,"latin,reggaeton"
0.593,120.509,0.565,-5.864,0.215,0.429,d4vd,4,0.0883,78,spotify:track:3SAga35lAPYdjj3qyfEsCF,3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,0.0,1,8,157974,0.0288,music,"rock,feel-good"
0.643,103.842,0.633,-8.122,0.78,0.472,juju<3,4,0.0252,78,spotify:track:43MifzVnh8W3jJN0xqU9jR,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,0.00831,1,0,130385,0.106,music,"rock,feel-good"
0.512,96.02,0.803,-6.871,0.0928,0.435,Bryson Tiller,4,0.066,78,spotify:track:57wp7VFnV8X0pSVnYArGeJ,57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,0.0,0,9,161342,0.128,music,"gaming,modern"
0.923,136.01,0.602,-3.763,0.0561,0.765,Paramore,4,0.044,78,spotify:track:1yjY7rpaAQvKwpdUliHx0d,1yjY7rpaAQvKwpdUliHx0d,Still into You,0.0,1,5,216013,0.0098,music,"punk,pop punk"
0.856,91.995,0.815,-3.825,0.244,0.872,Tego Calderón,4,0.122,78,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,8.34e-05,0,1,151667,0.4,music,"latin,reggaeton"
0.574,92.795,0.452,-8.336,0.189,0.578,Ne-Yo,4,0.311,78,spotify:track:6brl7bwOHmGFkNw3MBqssT,6brl7bwOHmGFkNw3MBqssT,So Sick,0.0,1,6,207187,0.245,music,"r&b,modern"
0.789,129.802,0.674,-6.903,0.0753,0.918,Blur,4,0.0676,78,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,0.00708,1,8,121160,0.00178,music,"rock,classic"
0.833,88.785,0.466,-4.215,0.0327,0.661,Rage Against The Machine,4,0.304,78,spotify:track:59WN2psjkt1tyaxjspN8fp,59WN2psjkt1tyaxjspN8fp,Killing In The Name,0.0,1,7,313573,0.0266,music,"rock,classic"
0.452,90.026,0.904,-7.272,0.115,0.613,Tommy Richman,4,0.132,78,spotify:track:6jlG8gBPNAgBgoivw2Ig09,6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,0.0,1,9,130944,0.174,music,"gaming,modern"
0.643,139.948,0.831,-5.002,0.084,0.142,Kendrick Lamar,4,0.11,78,spotify:track:77DRzu7ERs0TX3roZcre7Q,77DRzu7ERs0TX3roZcre7Q,euphoria,0.0,1,1,383639,0.046,music,"gaming,modern"
0.692,79.899,0.623,-5.122,0.153,0.566,Juice WRLD,4,0.0504,78,spotify:track:6iaSML1PIYq936g62BDtBq,6iaSML1PIYq936g62BDtBq,Robbery,0.0,1,2,240051,0.328,music,"arabic,modern"
0.422,119.964,0.53,-6.262,0.107,0.349,Miley Cyrus,4,0.0342,78,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,0.0,1,5,221360,0.407,music,"pop,soft"
0.522,110.427,0.75,-7.018,0.0743,0.601,"Marc Seguí, Rauw Alejandro, Pol Granch",4,0.0293,78,spotify:track:4OwhwvKESFtuu06dTgct7i,4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,0.0,1,9,321556,0.282,music,"latin,chill"
0.354,160.037,0.741,-10.603,0.118,0.583,Childish Gambino,4,0.0837,78,spotify:track:3vQ4T78TTMOjQXGfXVKQJo,3vQ4T78TTMOjQXGfXVKQJo,Redbone,0.00577,1,1,326933,0.181,music,"hip-hop,chill"
0.744,82.356,0.798,-5.328,0.292,0.794,Ice Cube,4,0.136,78,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,0.000106,0,7,260000,0.33,music,"hip-hop,chill"
0.687,117.008,0.778,-8.568,0.356,0.839,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",4,0.105,78,spotify:track:7IFsTX5H1sWcEl8joV0IdD,7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,0.0105,0,11,266667,0.578,music,"brazilian,funk"
0.669,130.05,0.949,-3.922,0.169,0.843,"Mc Pogba, DJ Guih Da ZO",4,0.222,78,spotify:track:6hZGsChumRhWG24OEh698c,6hZGsChumRhWG24OEh698c,Ela Joga na Hora,0.000592,0,2,132923,0.36,music,"brazilian,funk"
0.684,166.976,0.832,-4.691,0.229,0.68,"GloRilla, Sexyy Red",4,0.359,78,spotify:track:5xeSd4HgzrYpNLEf3LfYLK,5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),0.0,1,1,149461,0.00449,music,"hip-hop,modern"
0.69,125.951,0.853,-5.858,0.0835,0.471,Drake,4,0.0647,78,spotify:track:1560osUcXrnov6yuOjXvc1,1560osUcXrnov6yuOjXvc1,No Face,0.0,1,10,137143,0.0771,music,"hip-hop,modern"
0.928,127.939,0.571,-3.725,0.297,0.488,Linkin Park,4,0.0453,78,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,0.0,0,4,167012,0.00932,music,"pop,global"
0.872,131.016,0.644,-1.54,0.363,0.378,aespa,4,0.0417,78,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,5XWlyfo0kZ8LF7VSyfS4Ew,Drama,0.0,0,6,214973,0.164,music,"k-pop,modern"
0.592,159.98,0.82,-7.002,0.121,0.4,King Von,4,0.29,78,spotify:track:7fEoXCZTZFosUFvFQg1BmW,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,4.71e-06,1,1,196180,0.0149,music,"hip-hop,gangster"
0.936,172.547,0.594,-4.722,0.191,0.39,Hombres G,4,0.0944,78,spotify:track:1Wrzhfa5bNlqvsnCztz190,1Wrzhfa5bNlqvsnCztz190,Devuélveme a mi chica,0.000351,0,9,194080,0.0224,music,"rock,spanish"
0.728,140.041,0.774,-5.079,0.0473,0.461,BABYMONSTER,4,0.169,78,spotify:track:1njlnn8ZKHI77Pe9szIONR,1njlnn8ZKHI77Pe9szIONR,SHEESH,0.0,1,2,170357,0.113,music,"k-pop,modern"
0.735,123.57,0.714,-7.125,0.115,0.68,Los Enanitos Verdes,4,0.0306,77,spotify:track:6Pur3hWy6Nzc27ilmsp5HA,6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,0.000622,0,4,222227,0.176,music,"rock,spanish"
0.758,129.944,0.696,-6.077,0.189,0.858,Juanes,4,0.0263,77,spotify:track:3b1IQflSLrgzYQPGFzI9cl,3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,3.09e-05,1,4,250693,0.172,music,"rock,spanish"
0.568,107.849,0.614,-5.477,0.0997,0.516,Audioslave,4,0.0276,77,spotify:track:3YuaBvuZqcwN3CEAyyoaei,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,0.0,0,7,293960,0.00797,music,"rock,alternative"
0.321,110.827,0.68,-10.944,0.125,0.416,Jósean Log,4,0.0376,77,spotify:track:6aommJFM8i3iT4inKuDSXh,6aommJFM8i3iT4inKuDSXh,Chachachá,4.67e-06,1,5,215986,0.791,music,"world,throat singing"
0.794,149.923,0.531,-4.363,0.082,0.775,Mrs. GREEN APPLE,4,0.0964,77,spotify:track:78W4mTLIh4qoLu92W4IQhO,78W4mTLIh4qoLu92W4IQhO,ライラック,0.0,1,10,288200,0.0176,music,"j-pop,anime"
0.62,117.038,0.741,-5.505,0.0398,0.934,Hozier,4,0.0412,77,spotify:track:4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,0.000809,1,10,251424,0.0295,music,"pop,mainstream"
0.9,104.655,0.427,-3.674,0.119,0.599,Red Hot Chili Peppers,4,0.0499,77,spotify:track:2aibwv5hGXSgw7Yru8IYTO,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),1.75e-05,1,11,334667,0.116,music,"rock,alternative"
0.944,105.338,0.394,-6.506,0.298,0.265,Pearl Jam,4,0.0761,77,spotify:track:6QewNVIDKdSl8Y3ycuHIei,6QewNVIDKdSl8Y3ycuHIei,Even Flow,4.54e-06,0,10,292581,0.00178,music,"rock,alternative"
0.913,96.184,0.556,-2.36,0.346,0.73,Red Hot Chili Peppers,4,0.0437,77,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,10Nmj3JCNoMeBQ87uw5j8k,Dani California,8.59e-06,1,0,282160,0.0193,music,"rock,alternative"
0.855,120.05,0.67,-3.035,0.335,0.648,"Pitbull, Chris Brown",4,0.0499,77,spotify:track:62zFEHfAYl5kdHYOivj4BC,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),0.0,0,0,227280,0.0124,music,"pop,throwback"
0.721,169.904,0.62,-5.538,0.563,0.77,"Paperboy Fabe, Brent Faiyaz",4,0.0887,77,spotify:track:4RnvS1tmh1ERhjXX6dxv95,4RnvS1tmh1ERhjXX6dxv95,Language,0.0075,0,4,150361,0.0422,music,"r&b,modern"
0.808,126.041,0.72,-5.627,0.0634,0.869,Modjo,4,0.0379,77,spotify:track:49X0LAl6faAusYq02PRAY6,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,0.0293,1,6,307154,0.00793,music,"pop,throwback"
0.625,93.764,0.798,-9.689,0.103,0.858,Ace of Base,4,0.0548,77,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,7.98e-05,1,11,211213,0.00547,music,"pop,throwback"
0.86,127.075,0.608,-5.324,0.262,0.437,"Flo Rida, Sia",4,0.0554,77,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),0.0,0,5,232947,0.0991,music,"pop,throwback"
0.811,116.047,0.794,-8.966,0.101,0.862,"Daft Punk, Pharrell Williams, Nile Rodgers",4,0.038,77,spotify:track:2Foc5Q5nqNiosCNqttzHof,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],1.07e-06,0,6,248413,0.0426,music,"pop,throwback"
0.889,126.04,0.584,-5.941,0.309,0.464,Avicii,4,0.0343,77,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,0.828,0,1,199907,0.0462,music,"pop,throwback"
0.654,117.046,0.92,-3.051,0.036,0.847,Michael Jackson,4,0.0401,77,spotify:track:5ChkMS8OtdzJeqyybCc9R5,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,0.0153,0,11,293827,0.0236,music,"pop,throwback"
0.758,135.956,0.673,-3.632,0.341,0.542,"Pitbull, Christina Aguilera",4,0.158,77,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),0.0,1,7,229507,0.039,music,"pop,throwback"
0.716,94.379,0.535,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4,0.0431,77,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,0.0,1,4,175173,0.326,music,"pop,throwback"
0.77,99.165,0.646,-6.596,0.0715,0.681,"Beyoncé, JAY-Z",4,0.226,77,spotify:track:5IVuqXILoxVWvWEPm82Jxr,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),0.0,0,2,236133,0.00249,music,"pop,throwback"
0.927,123.962,0.631,-2.787,0.148,0.465,"Calvin Harris, Rihanna",4,0.0332,77,spotify:track:0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,0.119,0,9,222160,0.199,music,"pop,throwback"
0.538,99.952,0.829,-7.359,0.103,0.389,Post Malone,4,0.212,77,spotify:track:7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,Wow.,1.88e-06,0,11,149547,0.137,music,"hip-hop,melodic"
0.782,94.03,0.701,-4.987,0.124,0.57,Baby Keem,4,0.138,77,spotify:track:1Is8hGpkGMiePASAxBluxM,1Is8hGpkGMiePASAxBluxM,16,2.31e-06,1,1,156040,0.0918,music,"hip-hop,melodic"
0.898,103.299,0.353,-5.877,0.39,0.525,Korn,4,0.052,77,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,0.105,1,2,255733,2.23e-05,music,"metal,classic"
0.963,125.033,0.59,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,spotify:track:6Nm8h73ycDG2saCnZV8poF,6Nm8h73ycDG2saCnZV8poF,Dragula,0.000105,0,0,222827,8.75e-05,music,"metal,classic"
0.781,71.841,0.443,-4.277,0.166,0.372,Deftones,4,0.0377,77,spotify:track:1158ckiB5S4cpsdYHDB9IF,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),0.205,1,1,214760,1.33e-05,music,"metal,classic"
0.741,123.077,0.646,-4.973,0.312,0.571,Axwell /\ Ingrosso,4,0.034,77,spotify:track:6h5PAsRni4IRlxWr6uDPTP,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.0,0,5,203000,0.0275,music,"electronic,modern"
0.519,133.99,0.501,-5.88,0.454,0.168,"Martin Garrix, Bebe Rexha",4,0.0409,77,spotify:track:23L5CiUhw2jV1OIMwthR3S,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,0.0,0,4,195707,0.109,music,"electronic,modern"
0.9,149.937,0.487,-4.417,0.358,0.484,Avril Lavigne,4,0.0482,77,spotify:track:00Mb3DuaIH1kjrwOku9CGU,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,0.0,1,0,204000,6.79e-05,music,"punk,pop punk"
0.651,163.935,0.665,-5.515,0.0896,0.237,Juice WRLD,4,0.156,77,spotify:track:3oDkdAySo1VQQG0ptV7uwa,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,0.0,1,1,175755,0.0414,music,"hip-hop,melodic"
0.503,137.007,0.646,-7.472,0.652,0.789,Brent Faiyaz,4,0.0312,77,spotify:track:2JqkpMe2eJToJNHEqkJeCu,2JqkpMe2eJToJNHEqkJeCu,Forever Yours,0.000279,1,2,96369,0.00426,music,"r&b,modern"
0.814,104.98,0.546,-5.146,0.0972,0.146,Green Day,4,0.0314,77,spotify:track:3ZffCQKLFLUvYM59XKLbVm,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,0.0,1,7,285653,0.023,music,"punk,pop punk"
0.413,131.964,0.772,-8.194,0.111,0.211,Chief Keef,4,0.0891,77,spotify:track:01Lr5YepbgjXAWR9iOEyH1,01Lr5YepbgjXAWR9iOEyH1,Love Sosa,0.0,0,0,246213,0.0361,music,"hip-hop,trap"
0.892,154.844,0.46,-5.046,0.106,0.59,Fall Out Boy,4,0.0619,77,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,0.0,0,10,203507,0.0051,music,"punk,pop punk"
0.951,157.663,0.391,-7.419,0.0878,0.468,blink-182,4,0.0688,77,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,0.000446,1,6,148360,0.012,music,"punk,pop punk"
0.787,126.879,0.767,-9.897,0.0513,0.964,The Smashing Pumpkins,4,0.0331,77,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,0.583,1,3,266200,0.0163,music,"rock,classic"
0.652,80.61,0.52,-6.655,0.256,0.722,Roxette,4,0.0274,77,spotify:track:6kvoHl80mfCVTv7XnZkjQn,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",6.14e-05,1,5,258787,0.339,music,"blues,classic"
0.68,132.012,0.727,-4.498,0.0821,0.728,"Jay Sean, Lil Wayne",4,0.0286,77,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,6cmm1LMvZdB5zsCwX5BjqE,Down,0.0,1,2,212507,0.0101,music,"blues,classic"
0.738,119.976,0.721,-4.77,0.118,0.637,"Marshmello, Jonas Brothers",4,0.0403,77,spotify:track:4qu63nuBpdn0qHUHuObEj1,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),4.41e-06,1,7,154983,0.00226,music,"pop,soft"
0.902,100.012,0.673,-2.392,0.0558,0.536,American Authors,4,0.0346,77,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,0.000227,1,2,194240,0.0591,music,"pop,soft"
0.565,101.967,0.78,-7.32,0.063,0.365,Phil Collins,4,0.0306,77,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,0.00269,0,3,322133,0.736,music,"blues,classic"
0.657,124.992,0.883,-5.748,0.128,0.284,Future,4,0.305,77,spotify:track:1qMMYpVatbRITKCfq1gasi,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,0.0,1,8,172933,0.0603,music,"hip-hop,trap"
0.291,83.943,0.388,-12.952,0.0874,0.51,Adrianne Lenker,4,0.0421,77,spotify:track:4PwWESSlTwzvw9B7bmtTLS,4PwWESSlTwzvw9B7bmtTLS,anything,1.93e-05,1,3,202047,0.774,music,"folk,indie"
0.363,121.412,0.531,-7.672,0.112,0.259,Hozier,4,0.0608,77,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,0.0,1,10,229720,0.749,music,"folk,indie"
0.927,109.952,0.755,0.254,0.0567,0.702,"xxanteria, isq",4,0.0645,77,spotify:track:4VL5XwfATZuAVTW471Wpro,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,0.925,0,11,115348,0.00288,music,"gaming,modern"
0.64,130.051,0.537,-10.441,0.157,0.222,LXNGVX,4,0.104,77,spotify:track:7vOmSP2647oNUGGEhWd1cr,7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,0.878,1,1,103495,0.146,music,"gaming,modern"
0.963,130.028,0.817,-3.318,0.312,0.502,"CURSEDEVIL, DJ FKU, Skorde",4,0.0353,77,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,0.767,1,1,75692,0.0683,music,"gaming,modern"
0.556,99.974,0.864,-7.683,0.112,0.726,Doja Cat,4,0.194,77,spotify:track:56y1jOTK0XSvJzVv9vHQBK,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,3.85e-06,0,2,230480,0.255,music,"gaming,modern"
